권역,약국명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
부산,자갈치대형약국,051-255-6199,"부산광역시 중구 자갈치로37번길 4-1, 1층 (남포동5가)",부산광역시 중구 남포동5가 90,48983,2026-06-02,영업/정상
부산,희망온누리약국,051-231-0301,부산광역시 서구 동대로 18 (동대신동3가),부산광역시 서구 동대신동3가 37-2,49205,2021-05-04,영업/정상
부산,한사랑동물약국,051-243-6595,"부산광역시 서구 감천로 261, 1층 (암남동, 삼성비치타운)",부산광역시 서구 암남동 64-1 삼성비치타운,49265,2020-12-14,영업/정상
부산,신동아약국,051-231-3535,부산광역시 서구 동대로 14 (동대신동3가),부산광역시 서구 동대신동3가 37-18,49205,2017-02-28,영업/정상
부산,메디팜큰사랑약국,051-244-5040,부산광역시 서구 대영로 84 (동대신동1가),부산광역시 서구 동대신동1가 112,,2013-08-21,영업/정상
부산,새보림약국,051-256-4254,부산광역시 서구 구덕로185번길 32-1 (아미동2가),부산광역시 서구 아미동2가 11-1,49241,2018-01-23,영업/정상
부산,건강한약국,051-253-2492,부산광역시 서구 감천로 251 (암남동),,49265,2017-06-15,영업/정상
부산,로타리약국,051-242-4065,"부산광역시 서구 자갈치로 2, 1층 (충무동1가)",부산광역시 서구 충무동1가 14-3,49254,2025-07-15,영업/정상
부산,엔도케어약국,051-241-5500,부산광역시 서구 보수대로 7 (충무동1가),부산광역시 서구 충무동1가 4-5,49247,2020-02-27,영업/정상
부산,운동장약국,051-244-3611,부산광역시 서구 구덕로 332 (동대신동3가),부산광역시 서구 동대신동3가 350-11,49211,2018-11-21,영업/정상
부산,메디컬미래약국,051-241-2800,"부산광역시 서구 구덕로 312, 진영메디컬 1층 (동대신동2가)",부산광역시 서구 동대신동2가 361,49217,2023-11-14,영업/정상
부산,뉴송도약국,051-254-1283,"부산광역시 서구 충무대로 8, 1층 105-1호 (암남동, 기산비치타운)",부산광역시 서구 암남동 354-1 기산비치타운,49269,2025-02-06,영업/정상
부산,한나라약국,051-255-8504,부산광역시 서구 충무시장길 1 (충무동1가),부산광역시 서구 충무동1가 16-5,49253,2015-07-08,영업/정상
부산,다정온누리약국,051-711-2203,"부산광역시 서구 까치고개로 195, 1층 (아미동2가)",부산광역시 서구 아미동2가 113-3,49241,2022-03-08,영업/정상
부산,건강제이드약국,051-254-9872,"부산광역시 서구 동대로 20, 1층 (동대신동3가)",부산광역시 서구 동대신동3가 37-3,49205,2022-08-22,영업/정상
부산,주차장온누리약국,051-248-3355,"부산광역시 서구 보수대로280번길 39-4, 101호 (서대신동3가)",부산광역시 서구 서대신동3가 61-46,49202,2022-10-24,영업/정상
부산,송도우리약국,051-253-3062,"부산광역시 서구 감천로 261 (암남동, 삼성비치타운)",부산광역시 서구 암남동 64-1 삼성비치타운,49265,2019-04-15,영업/정상
부산,신동아약국,051-231-3535,부산광역시 서구 보수대로264번길 34 (동대신동3가),부산광역시 서구 동대신동3가 37-18,49205,2025-11-05,영업/정상
부산,파랑새약국,051-242-0606,부산광역시 서구 구덕로 195 (부민동2가),부산광역시 서구 부민동2가 14-1,49236,2019-07-11,영업/정상
부산,청일약국,051-254-2080,"부산광역시 서구 구덕로 95, 1층 (충무동1가)",부산광역시 서구 충무동1가 2-3,49254,2025-02-26,영업/정상
부산,후문약국,051-711-5337,"부산광역시 동구 고관로 70, 지하1층 상가2호 (초량동, 신우아파트)",부산광역시 동구 초량동 1143-15 신우아파트,48792,2021-09-13,영업/정상
부산,동아약국,051-466-4101,"부산광역시 동구 중앙대로 383, 동부 메디칼센터 1층 (수정동)",부산광역시 동구 수정동 1-28 동부 메디칼센터,48775,2019-01-22,영업/정상
부산,일심약국,051-631-3627,부산광역시 동구 정공단로 33 (좌천동),부산광역시 동구 좌천동 429-8,48724,2021-06-16,영업/정상
부산,기약국,051-714-4961,"부산광역시 동구 중앙대로 409, 디알라이프시티 1층 101호 (좌천동)",부산광역시 동구 좌천동 646-4,48775,2024-03-05,영업/정상
부산,정성약국,051-631-4298,부산광역시 동구 정공단로 35 (좌천동),부산광역시 동구 좌천동 429-10,48724,2020-04-08,영업/정상
부산,늘푸른약국,051-466-5772,부산광역시 동구 중앙대로 371 (수정동),부산광역시 동구 수정동 1-48,48788,2017-06-29,영업/정상
부산,새우리들약국,051-647-1416,부산광역시 동구 망양로 911 (범일동),부산광역시 동구 범일동 1424-92,48720,2015-07-23,영업/정상
부산,새시대약국,051-466-1122,부산광역시 동구 중앙대로371번길 26(수정동),부산광역시 동구 수정동 199-1,48788,2021-07-06,영업/정상
부산,야이요약국,051-647-8762,"부산광역시 동구 조방로 14, 동일타워 120호 (범일동)",부산광역시 동구 범일동 830-140 동일타워,48741,2015-09-08,영업/정상
부산,부산초량동물약국,070-7567-1233,"부산광역시 동구 초량중로 74, 새부산병원 1층 (초량동)",부산광역시 동구 초량동 232-3 새부산병원,48815,2018-09-12,영업/정상
부산,참좋은약국,051-468-9915,"부산광역시 동구 고관로 29, 1층 (초량동)",부산광역시 동구 초량동 42-10,48795,2019-04-19,영업/정상
부산,태광약국,051-417-1795,부산광역시 영도구 태종로 327 (청학동),부산광역시 영도구 청학동 221-5,49008,2020-01-07,영업/정상
부산,동해약국,051-416-3232,"부산광역시 영도구 태종로 137, 1층 (봉래동3가)",부산광역시 영도구 봉래동3가 29-2,49035,2021-03-18,영업/정상
부산,한바다약국,051-418-7200,부산광역시 영도구 절영로50번길 1 (남항동1가),부산광역시 영도구 남항동1가 81-2,49045,2021-06-10,영업/정상
부산,강약국,051-416-4906,"부산광역시 영도구 절영로13번길 53, 1층 (봉래동3가)",부산광역시 영도구 봉래동3가 1-1,49035,2022-10-24,영업/정상
부산,태광약국,051-417-1795,"부산광역시 영도구 태종로 327, 1층 (청학동)",부산광역시 영도구 청학동 221-5,49008,2024-07-02,영업/정상
부산,다우약국,051-415-5560,"부산광역시 영도구 절영로 30, 삼세메디컬센터 (대교동1가)",부산광역시 영도구 대교동1가 141 삼세메디컬센터,49045,2022-03-18,영업/정상
부산,우리엄마약국,051-412-9990,부산광역시 영도구 태종로 87 (대교동2가),부산광역시 영도구 대교동2가 77-1,49036,2023-11-07,영업/정상
부산,솔약국,051-413-4121,"부산광역시 영도구 수정길 160, 1층 (신선동3가)",부산광역시 영도구 신선동3가 128-36,49073,2022-11-22,영업/정상
부산,영도건강약국,051-418-7577,"부산광역시 영도구 태종로 97, 영도메디칼빌딩 (대교동2가)",부산광역시 영도구 대교동2가 94 영도메디칼빌딩,49036,2023-03-02,영업/정상
부산,봉래약국,051-416-1234,"부산광역시 영도구 태종로 137, 1층 (봉래동3가)",부산광역시 영도구 봉래동3가 29-2,49035,2024-07-22,영업/정상
부산,대영약국,051-416-4744,"부산광역시 영도구 태종로 368, 1층 (청학동)",부산광역시 영도구 청학동 21-5,49016,2024-03-04,영업/정상
부산,해운약국,051-405-8680,부산광역시 영도구 동삼로 53(동삼동),부산광역시 영도구 동삼동 322-102,49102,2022-01-26,영업/정상
부산,대영당약국,051-415-6382,부산광역시 영도구 남항로 48-1 (영선동2가),부산광역시 영도구 영선동2가 21-1,49056,2018-10-18,영업/정상
부산,보은약국,051-759-5889,"부산광역시 영도구 절영로13번길 72, 1층 (영선동1가)",부산광역시 영도구 영선동1가 10-1,49036,2023-06-09,영업/정상
부산,영도코끼리약국,051-418-5512,부산광역시 영도구 태종로 93 (대교동2가),부산광역시 영도구 대교동2가 93,49036,2018-09-10,영업/정상
부산,신화약국,051-404-2588,"부산광역시 영도구 웃서발로 78, 1층 (동삼동)",부산광역시 영도구 동삼동 269-9,49101,2022-11-22,영업/정상
부산,새나라약국,051-417-0025,부산광역시 영도구 태종로 77 (대교동1가),부산광역시 영도구 대교동1가 162,49037,2003-11-18,영업/정상
부산,영도우리약국,051-416-1203,부산광역시 영도구 절영로13번길 72 (영선동1가),부산광역시 영도구 영선동1가 10-1,49036,2026-06-30,영업/정상
부산,하마정약국,051-861-6288,"부산광역시 부산진구 동평로 366, 1층 (양정동)",부산광역시 부산진구 양정동 507-4,47207,2023-07-24,영업/정상
부산,신현대약국,051-802-4605,부산광역시 부산진구 가야대로 761 (부전동),부산광역시 부산진구 부전동 467-16,47257,2008-06-05,영업/정상
부산,서면다정동물약국,051-715-0040,"부산광역시 부산진구 서면로 66, 1층 (부전동)",부산광역시 부산진구 부전동 256-1,47286,2021-11-10,영업/정상
부산,그약국,051-501-0102,"부산광역시 부산진구 거제대로36번길 27, 1층 일부호 (양정동)",부산광역시 부산진구 양정동 389-27,47213,2024-05-08,영업/정상
부산,양정이화약국,051-852-7979,부산광역시 부산진구 중앙대로 912 (양정동),,47222,2017-01-01,영업/정상
부산,서면동물약국,051-817-5711,부산광역시 부산진구 동성로 152 (전포동),부산광역시 부산진구 전포동 876-7,47241,2004-06-29,영업/정상
부산,밝은약국,051-808-1570,부산광역시 부산진구 가야대로 727 (부암동),부산광역시 부산진구 부암동 706-11,47195,2018-11-21,영업/정상
부산,제경 동물 약국,051-892-1280,"부산광역시 부산진구 동평로 108-1, 백양메디컬센터 101호 (당감동)",부산광역시 부산진구 당감동 887-1 백양메디컬센터,47181,2021-07-08,영업/정상
부산,연지동 동물약국,051-808-1626,"부산광역시 부산진구 새싹로 157-2, 1층 (연지동)",부산광역시 부산진구 연지동 375-12,47109,2020-05-21,영업/정상
부산,뉴삼성약국,051-898-9263,부산광역시 부산진구 가야대로 530(가야동),부산광역시 부산진구 가야동 167-7,47326,2012-01-12,영업/정상
부산,나은약국,051-893-9935,"부산광역시 부산진구 가야대로 414, 2층 (개금동)",부산광역시 부산진구 개금동 496-18,47319,2021-08-19,영업/정상
부산,미소약국,051-897-2345,부산광역시 부산진구 복지로 65 (개금동),,47388,2015-12-09,영업/정상
부산,시민공원 동물약국,051-803-3336,"부산광역시 부산진구 시민공원로 31, 이마트트레이더스서면점 2층 (부암동)",부산광역시 부산진구 부암동 93 이마트트레이더스서면점,47192,2023-03-31,영업/정상
부산,가야로약국,051-898-5144,부산광역시 부산진구 냉정로 226 (개금동),부산광역시 부산진구 개금동 554-1,,2011-05-12,영업/정상
부산,양정24시약국,051-865-1700,부산광역시 부산진구 중앙대로 930 (양정동),부산광역시 부산진구 양정동 336-14,47221,2019-02-18,영업/정상
부산,강약국,051-806-0789,"부산광역시 부산진구 가야대로 785, 성영빌딩 (부전동)",부산광역시 부산진구 부전동 486-27 성영빌딩,47257,2018-11-19,영업/정상
부산,동보약국,051-810-4056,"부산광역시 부산진구 가야대로 772, 롯데백화점부산본점 지하1층 (부전동)",부산광역시 부산진구 부전동 503-15 롯데백화점부산본점,47285,2022-11-25,영업/정상
부산,부광약국,051-897-5283,"부산광역시 부산진구 전포대로 170 (전포동, 유성해네스타워)",부산광역시 부산진구 전포동 362-3 유성해네스타워,47306,2021-04-26,영업/정상
부산,행복한약국,051-807-5775,"부산광역시 부산진구 신천대로 241, 1층 (부암동, 롯데키즈마트)",,47187,2017-04-12,영업/정상
부산,옵티마원약국,051-866-3022,"부산광역시 부산진구 연수로 47, 1층 (양정동)",부산광역시 부산진구 양정동 138-25,47217,2021-04-29,영업/정상
부산,약산약국,051-805-7800,부산광역시 부산진구 가야대로 781-1(부전동),부산광역시 부산진구 부전동 486-9,47257,2022-07-18,영업/정상
부산,동의파란약국,051-851-2777,"부산광역시 부산진구 진남로 554, 270동 114호 (양정동, 양정자이더샵SKVIEW 2단지)",부산광역시 부산진구 양정동 44-9 양정자이더샵SKVIEW 2단지,47225,2025-02-10,영업/정상
부산,미미약국,051-808-1781,"부산광역시 부산진구 서면로 57, 1층 (부전동)",부산광역시 부산진구 부전동 517-1,47287,2021-08-30,영업/정상
부산,건강미약국,051-611-1249,"부산광역시 부산진구 중앙대로 665, 1층 (부전동)",부산광역시 부산진구 부전동 535-1,47289,2025-04-01,영업/정상
부산,해동약국,051-898-0340,부산광역시 부산진구 가야대로 486(개금동),부산광역시 부산진구 개금동 184-45,47324,2022-01-11,영업/정상
부산,어반약국,051-808-7707,"부산광역시 부산진구 성지로 37, 3동 103호 (연지동, 래미안어반파크)",부산광역시 부산진구 연지동 250-76 래미안어반파크,47128,2023-03-17,영업/정상
부산,늘푸른약국,051-808-0641,"부산광역시 부산진구 전포대로200번길 27, 강남메디컬센터 1층 (전포동)",부산광역시 부산진구 전포동 339-17 강남메디컬센터,47304,2018-05-30,영업/정상
부산,가까운 약국,051-819-1421,부산광역시 부산진구 가야대로 779 (부전동),부산광역시 부산진구 부전동 486-5,47257,2018-11-19,영업/정상
부산,리드팜백화점약국,051-806-8803,"부산광역시 부산진구 서면로 71, 1층 (부전동)",부산광역시 부산진구 부전동 490-12,47285,2023-01-11,영업/정상
부산,산들약국,051-926-2100,"부산광역시 부산진구 진남로 587, 1층 (양정동)",부산광역시 부산진구 양정동 85-4,47218,2023-06-22,영업/정상
부산,편안한 약국,051-807-2700,부산광역시 부산진구 가야대로 786 (부전동),부산광역시 부산진구 부전동 490-2,47285,2018-04-18,영업/정상
부산,부전사랑약국,051-803-1949,"부산광역시 부산진구 중앙대로783번길 11, 103,104호 (부전동, 서면동원시티비스타)",부산광역시 부산진구 부전동 573-5 서면동원시티비스타,47251,2024-05-14,영업/정상
부산,동인당약국,051-819-2688,부산광역시 부산진구 중앙대로 753 (부전동),,47254,2013-10-14,영업/정상
부산,수민약국,051-891-3777,"부산광역시 부산진구 가야대로 451, 개금메디칼빌딩 1층 (개금동)",부산광역시 부산진구 개금동 511-1 개금메디칼빌딩,47268,2023-05-31,영업/정상
부산,부산서면동물약국,051-808-7977,"부산광역시 부산진구 중앙대로 664, 101호 (부전동, 이랜드 PEER 서면)",부산광역시 부산진구 부전동 536-18 이랜드 PEER 서면,47300,2022-09-05,영업/정상
부산,부전백세약국,051-818-0330,"부산광역시 부산진구 중앙대로 751, 부전메디컬빌딩 (부전동)",부산광역시 부산진구 부전동 266-8 부전메디컬빌딩,47254,2020-11-05,영업/정상
부산,으뜸약국,051-897-0790,"부산광역시 부산진구 엄광로44번길 36-6, 1~2층 (개금동)",부산광역시 부산진구 개금동 566-45,47388,2024-05-27,영업/정상
부산,대학약국,051-864-2800,"부산광역시 부산진구 복지로 61, 승현빌딩 2층 (개금동)",부산광역시 부산진구 개금동 540-284 승현빌딩,47388,2018-11-27,영업/정상
부산,화승삼성약국,051-891-3044,부산광역시 부산진구 당감서로80번길 22 (당감동),부산광역시 부산진구 당감동 734-21,47145,2013-10-10,영업/정상
부산,대웅사약국,051-898-9477,"부산광역시 부산진구 동평로 90, 1층 (당감동)",부산광역시 부산진구 당감동 282-11,47181,2019-02-28,영업/정상
부산,시야약국,051-917-6783,"부산광역시 부산진구 새싹로 22-1, 라이프빌리지 (부전동)",부산광역시 부산진구 부전동 396-14 라이프빌리지,47253,2021-05-14,영업/정상
부산,유약국,051-758-1515,"부산광역시 부산진구 가야대로 765, 1층 (부전동)",부산광역시 부산진구 부전동 485-13,47257,2021-03-10,영업/정상
부산,스마일약국,051-816-0608,부산광역시 부산진구 중앙대로 686 (부전동),,47296,2015-12-17,영업/정상
부산,새대학약국,051-894-4477,부산광역시 부산진구 복지로 77-1 (개금동),,47392,2013-05-20,영업/정상
부산,다사랑약국,051-867-5067,"부산광역시 부산진구 동평로 373, 1층 (양정동)",,47119,2016-10-24,영업/정상
부산,양정약국,051-864-6646,부산광역시 부산진구 연수로 2 (양정동),부산광역시 부산진구 양정동 336-7,47221,2018-12-12,영업/정상
부산,양정메디칼약국,051-866-4160,부산광역시 부산진구 중앙대로 921 (양정동),,47213,2014-02-06,영업/정상
부산,스타약국,051-507-7902,"부산광역시 동래구 충렬대로 160, 1층 일부호 (온천동)",,47824,2016-03-18,영업/정상
부산,삼성온누리약국,051-506-3466,"부산광역시 동래구 사직로70번길 76, 지하1층 (사직동, 초원빌딩)",부산광역시 동래구 사직동 43-1,47864,2013-08-29,영업/정상
부산,서원약국,051-521-0770,부산광역시 동래구 안락로 17-1 (안락동),부산광역시 동래구 안락동 426-10,47782,2018-11-22,영업/정상
부산,신제일약국,051-525-8903,"부산광역시 동래구 안남로 23, 보림프라자 109호 (낙민동)",부산광역시 동래구 낙민동 84-8 보림프라자,47892,2021-05-03,영업/정상
부산,남영약국,051-555-9655,부산광역시 동래구 충렬대로 252-1 (수안동),부산광역시 동래구 수안동 268-24,47877,2025-02-25,영업/정상
부산,명륜메디칼약국,051-556-6110,"부산광역시 동래구 동래로 25, 이즈메디컬 (온천동)",부산광역시 동래구 온천동 473-21 이즈메디컬,47715,2026-06-22,영업/정상
부산,청담약국,051-556-0079,"부산광역시 동래구 온천장로 1, 101호 (온천동)",부산광역시 동래구 온천동 473-13,47715,2021-04-27,영업/정상
부산,드림i약국,051-505-5058,"부산광역시 동래구 충렬대로100번길 25, 101호 (온천동, 드림하우스)",부산광역시 동래구 온천동 1445-5 드림하우스,47822,2020-07-02,영업/정상
부산,미소약국,051-505-8275,"부산광역시 동래구 여고로 8, 1층 (사직동)",부산광역시 동래구 사직동 102-3,47876,2025-07-30,영업/정상
부산,21세기약국,051-557-7002,"부산광역시 동래구 중앙대로 1393, 롯데마트 1층 (온천동)",부산광역시 동래구 온천동 502-3 롯데마트,47727,2017-07-04,영업/정상
부산,동래늘푸른약국,051-503-0272,부산광역시 동래구 여고로113번길 78 (사직동),부산광역시 동래구 사직동 141-7,47831,2023-04-06,영업/정상
부산,청담약국,051-555-4879,"부산광역시 동래구 온천장로 1, 101호 (온천동)",부산광역시 동래구 온천동 473-13,47715,2026-07-08,영업/정상
부산,푸른약국,051-526-5533,"부산광역시 동래구 명안로85번길 52, 명장랜드마크 (명장동)",부산광역시 동래구 명장동 57-6 명장랜드마크,47772,2022-07-20,영업/정상
부산,이로운약국,051-523-0256,"부산광역시 동래구 명장로 48, 명장1동 새마을금고 1층 일부호 (명장동)",부산광역시 동래구 명장동 135-59 명장1동 새마을금고,47774,2019-08-16,영업/정상
부산,옵티마동래약국,051-715-4849,"부산광역시 동래구 안연로109번길 17, 1층 1호 (안락동)",부산광역시 동래구 안락동 765-6,47889,2021-10-21,영업/정상
부산,안락온누리약국,051-893-1580,"부산광역시 동래구 안연로 74, 1층 (안락동)",부산광역시 동래구 안락동 633-1,47901,2022-04-06,영업/정상
부산,마음약국,051-553-4707,"부산광역시 동래구 금강로 91, 201호 (온천동)",부산광역시 동래구 온천동 198-11,47705,2023-05-10,영업/정상
부산,사직동물약국,051-502-8899,"부산광역시 동래구 사직북로 20, 1층 일부호 (사직동)",부산광역시 동래구 사직동 77-36,47866,2020-01-06,영업/정상
부산,튼튼온누리약국,051-556-2525,"부산광역시 동래구 우장춘로 14, 102호 (온천동)",부산광역시 동래구 온천동 1402-3,47731,2022-05-18,영업/정상
부산,제일약국,051-556-4111,부산광역시 동래구 동래로148번길 3 (복천동),부산광역시 동래구 복천동 222-2,47810,2012-08-24,영업/정상
부산,하나약국,051-528-4477,"부산광역시 동래구 안락로 12, 안락메디컬빌딩 1층 (안락동)",부산광역시 동래구 안락동 425-1 LG 25,47786,2004-05-19,영업/정상
부산,주차장약국,051-552-2767,부산광역시 동래구 중앙대로1325번길 20 (온천동),부산광역시 동래구 온천동 1437-40,47734,2020-04-01,영업/정상
부산,네모약국,051-553-3393,"부산광역시 동래구 온천장로119번길 56, 1층 122호 (온천동, 더샵 온천헤리티지)",부산광역시 동래구 온천동 147-6 더샵 온천헤리티지,47708,2023-09-26,영업/정상
부산,대지온누리약국,051-528-6271,부산광역시 동래구 명서로 154 (명장동),부산광역시 동래구 명장동 300-73,47761,2004-04-16,영업/정상
부산,세인약국,051-506-5590,부산광역시 동래구 미남로146번길 3 (온천동),부산광역시 동래구 온천동 1426-5,47821,2024-06-25,영업/정상
부산,온천,051-557-0911,,부산광역시 동래구 온천동 182-4,,2004-03-09,영업/정상
부산,명장온누리약국,051-523-8882,부산광역시 동래구 명장로 50 (명장동),부산광역시 동래구 명장동 145-1,47775,2019-06-10,영업/정상
부산,하나약국,051-555-0200,"부산광역시 동래구 온천장로 123-1, 1층 일부호 (온천동, 드림메디컬)",,47708,2016-02-25,영업/정상
부산,힘찬약국,051-557-4159,"부산광역시 동래구 명륜로 161, 1층 101일부,102호 (명륜동)",부산광역시 동래구 명륜동 637-5,47743,2020-06-08,영업/정상
부산,새대영당약국,051-526-5446,"부산광역시 동래구 서동중심로 4, 1층 (명장동)",부산광역시 동래구 명장동 489-2,47760,2019-12-20,영업/정상
부산,영광약국,051-923-2292,부산광역시 동래구 명륜로 191 (명륜동),부산광역시 동래구 명륜동 696-17,47742,2014-10-08,영업/정상
부산,만수약국,051-528-3023,부산광역시 동래구 삼어로 1 (안락동),,47770,2013-08-13,영업/정상
부산,우리안약국,051-554-3008,"부산광역시 동래구 중앙대로 1523, 비동 104호 (온천동)",부산광역시 동래구 온천동 153-8,47710,2014-10-23,영업/정상
부산,금새약국,051-503-8988,부산광역시 동래구 사직북로 25-1 (사직동),부산광역시 동래구 사직동 46-29,47864,2013-11-14,영업/정상
부산,이화약국,070-8800-3989,"부산광역시 동래구 사직북로 6, 1층 103호 (사직동)",부산광역시 동래구 사직동 93-18,47866,2021-05-24,영업/정상
부산,영광약국,051-923-2292,"부산광역시 동래구 명륜로 191, 102호 (명륜동)",부산광역시 동래구 명륜동 696-17,47742,2026-06-30,영업/정상
부산,따뜻한약국,051-505-9763,"부산광역시 동래구 아시아드대로 226, 온천동메디컬센터 1층 (온천동)",부산광역시 동래구 온천동 1412-7 온천동메디컬센터,47837,2022-02-22,영업/정상
부산,안락고려약국,051-637-2211,부산광역시 동래구 안연로 88 (안락동),부산광역시 동래구 안락동 733-5,47894,2025-10-15,영업/정상
부산,신성약국,051-552-6100,"부산광역시 동래구 충렬대로238번길 7 (수안동, 성완 세띠앙)",부산광역시 동래구 수안동 182 성완 세띠앙,47877,2026-02-03,영업/정상
부산,일등약국,051-527-3344,부산광역시 동래구 안연로109번길 21 (안락동),부산광역시 동래구 안락동 765-5,47889,2018-01-23,영업/정상
부산,미래약국,051-557-8818,"부산광역시 동래구 금강로 116, 102호 (온천동)",부산광역시 동래구 온천동 210-83,47709,2025-12-22,영업/정상
부산,편한이웃약국,051-938-8000,부산광역시 동래구 시실로24번길 5 (명륜동),부산광역시 동래구 명륜동 9-2,47744,2015-08-25,영업/정상
부산,부산동래동물약국,051-556-7890,부산광역시 동래구 금강공원로 28 (온천동),부산광역시 동래구 온천동 210-1,47709,2013-08-20,영업/정상
부산,나눔약국,051-558-3677,"부산광역시 동래구 온천장로 114, 허브메디컬타워 1층 102호 (온천동)",부산광역시 동래구 온천동 155-2,47710,2021-05-10,영업/정상
부산,세계로약국,051-553-3131,부산광역시 동래구 충렬대로 249 (수안동),부산광역시 동래구 수안동 277-4,47813,2024-01-12,영업/정상
부산,백두산약국,051-501-1695,부산광역시 동래구 사직북로47번길 20 (사직동),부산광역시 동래구 사직동 27-13,,2004-07-09,영업/정상
부산,늘푸른약국,051-742-1024,부산광역시 동래구 충렬대로 469(안락동),부산광역시 동래구 안락동 472-69,47798,2023-03-29,영업/정상
부산,예담한약국,051-624-2917,부산광역시 동래구 사직북로19번길 17 (사직동),부산광역시 동래구 사직동 78-3,47865,2013-11-04,영업/정상
부산,유명약국,051-634-4216,부산광역시 남구 못골로 24-1 (대연동),부산광역시 남구 대연동 1766-10,48453,2024-05-14,영업/정상
부산,이룸약국,051-626-2237,"부산광역시 남구 수영로 216-2, 1층 (대연동)",부산광역시 남구 대연동 1751-9,48492,2024-05-07,영업/정상
부산,샛별약국,051-646-4686,부산광역시 남구 수영로 30-1 (문현동),부산광역시 남구 문현동 359-5,48457,2024-06-14,영업/정상
부산,포미약국,051-924-4242,"부산광역시 남구 용소로 15, 로티보이까페 1층층 (대연동)",부산광역시 남구 대연동 58-11 로티보이까페,48512,2021-03-08,영업/정상
부산,오케이약국,051-626-7112,"부산광역시 남구 수영로 324, 103호 (대연동, 리마크빌 대연)",부산광역시 남구 대연동 54-5 리마크빌 대연,48508,2026-08-28,영업/정상
부산,못골동물약국,051-624-2922,"부산광역시 남구 못골로 87, 대연스퀘어 B동 101호 (대연동)",부산광역시 남구 대연동 290-6,48444,2023-10-17,영업/정상
부산,중앙약국,051-634-4829,"부산광역시 남구 수영로 190, 1층 (대연동)",부산광역시 남구 대연동 1757-8,48492,2021-05-20,영업/정상
부산,현대약국,051-623-9510,"부산광역시 남구 용호로 90 (용호동, 코리아제과빵집)",부산광역시 남구 용호동 83-5,48523,2017-04-12,영업/정상
부산,곰약국,051-625-7890,부산광역시 남구 석포로 74 (대연동),부산광역시 남구 대연동 1171-43,48539,2025-09-04,영업/정상
부산,백세약국,051-632-2133,"부산광역시 남구 못골로 26-1, 1층 (대연동)",부산광역시 남구 대연동 1766-8,48453,2023-04-20,영업/정상
부산,한마음약국,051-627-6489,"부산광역시 남구 수영로 298, 산암빌딩 1층 (대연동)",부산광역시 남구 대연동 72-7 산암빌딩,48499,2019-06-20,영업/정상
부산,대지약국,051-622-8700,"부산광역시 남구 용호로 189-2, 도용희이비인후과 (용호동)",부산광역시 남구 용호동 495-39 도용희이비인후과,48587,2020-07-30,영업/정상
부산,올리브약국,051-627-8889,"부산광역시 남구 오륙도로 85 (용호동, 오륙도 에스케이뷰 아파트)",부산광역시 남구 용호동 944 오륙도 에스케이뷰 아파트,48594,2020-03-09,영업/정상
부산,플러스온누리약국,051-627-6200,부산광역시 남구 수영로 340(대연동),부산광역시 남구 대연동 39-26,48509,2021-08-20,영업/정상
부산,하나로약국,051-621-0528,부산광역시 남구 용호로 134 (용호동),,48528,2013-05-06,영업/정상
부산,대연동물약국,051-208-7119,"부산광역시 남구 수영로 163, 101호 (대연동)",부산광역시 남구 대연동 1767-17,48453,2022-07-05,영업/정상
부산,미모약국,051-633-2375,부산광역시 남구 석포로 64 (감만동),부산광역시 남구 감만동 34-128,48540,2016-11-24,영업/정상
부산,제일약국,051-626-6700,부산광역시 남구 수영로 206 (대연동),부산광역시 남구 대연동 1752-22,48492,2024-04-02,영업/정상
부산,하이타운약국,051-627-6101,"부산광역시 남구 천제등로 29, 하이타운약국 (대연동)",부산광역시 남구 대연동 1755-4 하이타운약국,48493,2024-04-25,영업/정상
부산,21세기 우리네약국,051-646-8260,부산광역시 남구 수영로 43 (문현동),부산광역시 남구 문현동 244-14,48421,2013-07-18,영업/정상
부산,나라약국,051-622-8566,"부산광역시 남구 수영로 252, 김계영내과 (대연동)",부산광역시 남구 대연동 330-16 김계영내과,48497,2026-03-27,영업/정상
부산,한사랑약국,051-990-9138,부산광역시 남구 석포로 69-4 (대연동),부산광역시 남구 대연동 1171-37,48487,2026-04-06,영업/정상
부산,시민약국,051-625-8850,"부산광역시 남구 동명로 135-1, 시민약국 (용호동)",부산광역시 남구 용호동 370-43 시민약국,48528,2024-06-04,영업/정상
부산,명륜당약국,051-644-8423,"부산광역시 남구 지게골로 46, 1층 (문현동)",부산광역시 남구 문현동 351-22 1층 명륜당약국,48466,2024-06-04,영업/정상
부산,동의약국,051-611-8700,"부산광역시 남구 분포로 145, 2층 2086-1호 (용호동, 더블유)",부산광역시 남구 용호동 954 더블유,48515,2019-11-26,영업/정상
부산,새경대약국,051-611-9333,"부산광역시 남구 수영로 297 (대연동, 동남CATV)",부산광역시 남구 대연동 407-4,48434,2017-02-17,영업/정상
부산,경대정문약국,051-628-8858,"부산광역시 남구 수영로 311, 1층 (대연동)",부산광역시 남구 대연동 73-8,48434,2023-12-27,영업/정상
부산,행복약국,051-644-5862,"부산광역시 남구 석포로 34, 상가동 104호 (감만동, 국제아파트)",부산광역시 남구 감만동 20-1 국제아파트 상가동 104호,48541,2024-04-16,영업/정상
부산,수아약국,051-626-7168,부산광역시 남구 동명로158번길 101 (용호동),,48591,2014-11-12,영업/정상
