권역,약국명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
서울,민들레약국,02-376-8552,서울특별시 은평구 응암로 179 (응암동),서울특별시 은평구 응암동 598-26,03485,2019-03-11,영업/정상
서울,새서울약국,02-355-6420,서울특별시 은평구 서오릉로 134 (대조동),서울특별시 은평구 대조동 226-3,03394,2013-06-13,영업/정상
서울,한겨례약국,02-365-7159,서울특별시 은평구 연서로 219 (갈현동),서울특별시 은평구 갈현동 456-36,03331,2016-12-05,영업/정상
서울,팜프라자약국,,"서울특별시 은평구 통일로 1050, 롯데몰 은평점 4층 (진관동)",서울특별시 은평구 진관동 63 롯데몰 은평점 4층,03306,2021-08-31,영업/정상
서울,호반약국,,"서울특별시 은평구 통일로 767, 401동 223호 (대조동, 베르디움STAY1)",서울특별시 은평구 대조동 241 베르디움STAY1 401동 223호,03391,2025-02-20,영업/정상
서울,우리사랑약국,02-352-4966,"서울특별시 은평구 은평로 108, 1층 103호 (응암동, 메트로럭스주상복합APT)",서울특별시 은평구 응암동 110-9 메트로럭스주상복합APT 1층 103호,03454,2023-01-25,영업/정상
서울,갑진약국,,"서울특별시 은평구 은평터널로 16, DMC파인시티자이상가 1층 313호 (수색동)",서울특별시 은평구 수색동 179-10,03502,2024-06-24,영업/정상
서울,이레약국,02-359-1945,"서울특별시 은평구 통일로 738, 1층 5호 (불광동)",서울특별시 은평구 불광동 274-11 1층 5호,03358,2024-05-01,영업/정상
서울,세계로약국,02-355-0513,서울특별시 은평구 불광로 54(불광동),서울특별시 은평구 불광동 281-12,03368,2021-11-04,영업/정상
서울,봄햇살약국,,서울특별시 은평구 통일로 833(대조동),서울특별시 은평구 대조동 186-1,03385,2022-01-04,영업/정상
서울,어진온누리약국,02-389-7239,"서울특별시 은평구 진관2로 19, 휴먼프라자 I 107호 (진관동)",서울특별시 은평구 진관동 74 휴먼프라자 I 107호,03306,2022-05-17,영업/정상
서울,대학약국,,"서울특별시 은평구 통일로 1030, 은평헤스티아 B1층 01호 (진관동)",서울특별시 은평구 진관동 100 은평헤스티아 B1 01호,03311,2025-10-14,영업/정상
서울,연신내메디칼약국,,서울특별시 은평구 연서로 246 (불광동),서울특별시 은평구 불광동 308-10 타워크리닉 104호,03350,2011-08-24,영업/정상
서울,구세약국,02-372-2705,"서울특별시 은평구 응암로 181, 1층 (응암동)",서울특별시 은평구 응암동 598-1 1층,03485,2026-08-05,영업/정상
서울,은평자연약국,02-389-1101,"서울특별시 은평구 서오릉로 174, A동 106호 (갈현동)",서울특별시 은평구 갈현동 469-1 A동 106호,03336,2017-08-24,영업/정상
서울,온누리연세약국,02-6409-8469,서울특별시 은평구 연서로 181 (갈현동),서울특별시 은평구 갈현동 462-49,03334,2018-06-19,영업/정상
서울,코리아약국,,"서울특별시 은평구 서오릉로 131, 구산빌딩 (역촌동)",서울특별시 은평구 역촌동 1-9 구산빌딩,03398,2024-12-04,영업/정상
서울,큰솔약국,02-383-8869,"서울특별시 은평구 연서로 12, 청암빌딩 1층 (역촌동)",서울특별시 은평구 역촌동 44-29 청암빌딩,03409,2022-10-18,영업/정상
서울,녹번온누리약국,,"서울특별시 은평구 통일로 626, 유림빌딩 101호 (녹번동)",서울특별시 은평구 녹번동 38-29 유림빌딩 101호,03372,2026-02-02,영업/정상
서울,우리들약국,02-356-1530,"서울특별시 은평구 연서로 35, 1층 (역촌동)",서울특별시 은평구 역촌동 83-1 1층,03421,2023-05-03,영업/정상
서울,큰사랑온누리약국,02-356-3393,"서울특별시 은평구 서오릉로 149, 세웅그룹빌딩 (구산동)",서울특별시 은평구 구산동 2-36 세웅그룹빌딩,03412,2024-03-19,영업/정상
서울,신사프라자약국,02-351-4542,"서울특별시 은평구 갈현로 16, 1층 (신사동)",서울특별시 은평구 신사동 8-22 1층,03423,2019-03-29,영업/정상
서울,새우리약국,,"서울특별시 은평구 통일로 715, 1층 (대조동)",서울특별시 은평구 대조동 15-9 WB은평타워,03397,2024-09-13,영업/정상
서울,오은약국,,"서울특별시 은평구 서오릉로 174, 상가동 101호 (갈현동, 호림리슈리안아파트)",서울특별시 은평구 갈현동 469-1 호림리슈리안아파트 상가동 101호,03336,2022-06-15,영업/정상
서울,대림약국,02-374-2046,"서울특별시 은평구 은평터널로 65, 상가동 101,110호 (수색동, 대림한숲타운아파트)",서울특별시 은평구 수색동 415-1 대림한숲타운아파트 상가동,03491,2021-06-01,영업/정상
서울,새서울약국,,"서울특별시 은평구 서오릉로 134, 메디칼 1층 (대조동)",서울특별시 은평구 대조동 226-3 메디칼,03394,2024-02-15,영업/정상
서울,태정온누리약국,,"서울특별시 은평구 진관2로 15-46, 메트로프라자 108,109호 (진관동)",서울특별시 은평구 진관동 70 메트로프라자,03306,2024-05-08,영업/정상
서울,스타메디컬약국,,"서울특별시 은평구 갈현로 3, B210,1호 (신사동, 은평자이더스타)",서울특별시 은평구 신사동 19-100 은평자이더스타,03437,2026-07-27,영업/정상
서울,응암프라자약국,02-303-3693,서울특별시 은평구 응암로 189 (응암동),서울특별시 은평구 응암동 599-6,03485,2026-01-29,영업/정상
서울,유진약국,,"서울특별시 은평구 서오릉로 166, 유풍빌딩 1층 (갈현동)",서울특별시 은평구 갈현동 469-4 유풍빌딩,03336,2018-08-06,영업/정상
서울,사랑온누리약국,02-356-8875,"서울특별시 은평구 서오릉로 46, 201동 103호 (녹번동, 녹번2차현대아파트)",서울특별시 은평구 녹번동 278-1 201동 103호,03379,2017-08-24,영업/정상
서울,은평온누리약국,,서울특별시 은평구 은평로 170 (응암동),서울특별시 은평구 응암동 96-1,03462,2014-03-05,영업/정상
서울,이층약국,02-6085-0466,"서울특별시 은평구 연서로 9, 상가동 2층 205호 (역촌동, 센타폴리스)",서울특별시 은평구 역촌동 85-12 센타폴리스 상가동 205호,03421,2018-03-06,영업/정상
서울,팜스토리약국,,"서울특별시 은평구 은평로 111, 은평이마트 8층 (응암동)",서울특별시 은평구 응암동 90-1 은평이마트 8층,03461,2022-06-13,영업/정상
서울,곰약국,02-355-8322,서울특별시 은평구 연서로 73 (역촌동),서울특별시 은평구 역촌동 62-1,03417,2026-01-02,영업/정상
서울,은평성심약국,02-304-1737,"서울특별시 은평구 증산로 371, 은평신용협동조합 102호 (신사동)",서울특별시 은평구 신사동 338-4 은평신용협동조합 102호,03448,2025-08-26,영업/정상
서울,신사현대약국,02-359-5001,"서울특별시 은평구 가좌로 329, 1층 (신사동)",서울특별시 은평구 신사동 228-7,03440,2024-07-26,영업/정상
서울,연신종로약국,,"서울특별시 은평구 연서로32길 3, 정원빌딩 1층 (불광동)",서울특별시 은평구 불광동 353-66 정원빌딩,03349,2025-12-05,영업/정상
서울,고일약국,02-303-9715,서울특별시 은평구 증산로3길 8(증산동),서울특별시 은평구 증산동 176-7,03500,2022-05-23,영업/정상
서울,아름다운달과별약국,02-3157-2088,"서울특별시 은평구 통일로 855-8, 연신내진원와이타운 103호 (갈현동)",서울특별시 은평구 갈현동 396-12 연신내진원와이타운 103호,03330,2019-08-22,영업/정상
서울,365구생약국,02-353-1144,"서울특별시 은평구 통일로 739, 1층 (대조동)",서울특별시 은평구 대조동 6-9 1층,03396,2023-09-04,영업/정상
서울,보룡약국,02-356-6321,"서울특별시 은평구 통일로 707, 1층 (대조동)",서울특별시 은평구 대조동 15-120 1층,03397,2025-07-07,영업/정상
서울,열린프라자약국,02-3157-0079,"서울특별시 은평구 통일로 750, 1층 (불광동)",서울특별시 은평구 불광동 267-1 경일빌딩,03355,2017-11-13,영업/정상
서울,뉴타운메디컬약국,02-357-0777,"서울특별시 은평구 진관3로 70, 821동 115호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 20 은평뉴타운상림마을 821동 115호,03302,2021-05-18,영업/정상
서울,해맑은약국,,서울특별시 은평구 응암로 188-1 (응암동),서울특별시 은평구 응암동 601-66,03478,2021-04-30,영업/정상
서울,서울온누리약국,02-356-0709,"서울특별시 은평구 은평로 240, B2층 205,206호 (응암동)","서울특별시 은평구 응암동 1-12 B2층 205,206호",03473,2021-09-15,영업/정상
서울,2층스타약국,02-357-8889,"서울특별시 은평구 진관2로 15-13, 플라이크 은평 W-205호 (진관동)",서울특별시 은평구 진관동 63-1 플라이크 은평 W-205호,03306,2022-05-11,영업/정상
서울,불광일등약국,02-352-1046,"서울특별시 은평구 불광로 25, 1층 (대조동)",서울특별시 은평구 대조동 12-29,03396,2025-05-21,영업/정상
서울,이레약국,,서울특별시 은평구 통일로 738 (불광동),서울특별시 은평구 불광동 274-11,03358,2020-11-25,영업/정상
서울,비타민약국,02-308-6464,서울특별시 은평구 응암로 162 (응암동),서울특별시 은평구 응암동 603-59,03478,2023-08-08,영업/정상
서울,세종약국,,서울특별시 은평구 불광로 25 (대조동),서울특별시 은평구 대조동 12-29,03396,2013-06-19,영업/정상
서울,스타약국,,"서울특별시 은평구 은평로 220, A동 1층 118호 (응암동, 녹번역e편한세상캐슬아파트)",서울특별시 은평구 응암동 36 녹번역e편한세상캐슬아파트 A동 118호,03472,2020-08-04,영업/정상
서울,연신내로데오약국,,"서울특별시 은평구 연서로 223, 1층 (갈현동)",서울특별시 은평구 갈현동 456-1 1층,03331,2024-08-29,영업/정상
서울,은평일등약국,,"서울특별시 은평구 은평로 56, 안건빌딩 1층 (신사동)",서울특별시 은평구 신사동 22-37 안건빌딩,03449,2025-11-04,영업/정상
서울,연신내역약국,,"서울특별시 은평구 통일로 지하849, 3,6호선 연신내역사무소 311동 113호 (갈현동)","서울특별시 은평구 갈현동 397 3,6호선 연신내역사무소 311동 113호",03330,2024-04-01,영업/정상
서울,중앙약국,02-355-7593,서울특별시 은평구 통일로 875 (갈현동),서울특별시 은평구 갈현동 394-6,03329,2025-09-25,영업/정상
서울,정다운온누리약국,02-388-1226,"서울특별시 은평구 갈현로 260, 1층 (갈현동)",서울특별시 은평구 갈현동 451-1 1층,03331,2024-07-01,영업/정상
서울,제민약국,02-358-8880,서울특별시 은평구 갈현로 253 (갈현동),서울특별시 은평구 갈현동 450-7,03321,2025-02-26,영업/정상
서울,천사약국,02-6385-1213,"서울특별시 은평구 통일로 856, 메트로타워 (불광동)",서울특별시 은평구 불광동 311-13 메트로타워,03345,2018-04-09,영업/정상
서울,참진약국,02-356-6588,"서울특별시 은평구 역말로 40, 무궁화빌딩 (역촌동)",서울특별시 은평구 역촌동 62-3 무궁화빌딩,03417,2026-08-11,영업/정상
서울,효제메디컬 약국,,서울특별시 은평구 서오릉로 204(갈현동),서울특별시 은평구 갈현동 508-11,03325,2022-01-03,영업/정상
서울,봄나라약국,02-3152-5958,"서울특별시 은평구 수색로 200, 401동 212호 (증산동)",서울특별시 은평구 증산동 213-20 401동 212호,03506,2022-06-07,영업/정상
서울,불광프라자약국,,"서울특별시 은평구 불광로 17, 대흥빌딩 (대조동)",서울특별시 은평구 대조동 12-2 대흥빌딩,03396,2023-04-12,영업/정상
서울,불광온누리약국,,서울특별시 은평구 통일로 732 (불광동),서울특별시 은평구 불광동 281-108,03368,2024-09-02,영업/정상
서울,호호약국,02-358-1236,서울특별시 은평구 서오릉로 139 (역촌동),서울특별시 은평구 역촌동 1-1,03398,2017-10-20,영업/정상
서울,메디팜건강약국,02-372-9791,서울특별시 은평구 수색로 270-1 (수색동),서울특별시 은평구 수색동 366-3,03489,2021-01-22,영업/정상
서울,노벨온누리약국,02-357-7070,"서울특별시 은평구 연서로 1, 105호 (역촌동, 리더스파크)",서울특별시 은평구 역촌동 85-41 리더스파크 105호,03421,2020-11-17,영업/정상
서울,응암동물약국,02-373-6288,서울특별시 은평구 가좌로5길 22-1 (응암동),서울특별시 은평구 응암동 747-30,03479,2019-03-25,영업/정상
서울,경하프라자약국,02-385-7271,"서울특별시 은평구 서오릉로 157 (구산동, 유성빌딩)",서울특별시 은평구 구산동 196-3,03412,2017-10-20,영업/정상
서울,연신우리약국,02-382-6229,"서울특별시 은평구 통일로 839, 1층 (대조동)",서울특별시 은평구 대조동 185-6 1층,03385,2026-01-29,영업/정상
서울,진약국,02-356-7464,"서울특별시 은평구 통일로 610, 106호 (녹번동, 힐스테이트녹번)",서울특별시 은평구 녹번동 282 힐스테이트녹번 106호,03373,2023-02-24,영업/정상
서울,불광온누리약국,02-359-0391,서울특별시 은평구 통일로 732 (불광동),서울특별시 은평구 불광동 281-108,03368,2014-01-13,영업/정상
서울,예진약국,,"서울특별시 은평구 갈현로 81, 그린빌딩 1층 (역촌동)",서울특별시 은평구 역촌동 54-8 그린빌딩 1층,03431,2018-06-25,영업/정상
서울,성모자이약국,,"서울특별시 은평구 통일로 1034, 129호 (진관동, 은평스카이뷰자이)",서울특별시 은평구 진관동 62 은평스카이뷰자이 129호,03306,2019-09-30,영업/정상
서울,오온누리약국,02-701-7063,서울특별시 은평구 진흥로 97 (역촌동),서울특별시 은평구 역촌동 17-18,03404,2013-09-30,영업/정상
서울,밝은약국,02-386-7585,"서울특별시 은평구 불광로 27, 1층 (대조동)",서울특별시 은평구 대조동 12-12,03396,2020-10-14,영업/정상
서울,수플러스온누리약국,,"서울특별시 은평구 연서로 146, 수메디컬빌딩 1층 (대조동)",서울특별시 은평구 대조동 224-15 수메디컬빌딩 1층,03394,2022-07-27,영업/정상
서울,연신종로약국,02-359-4341,"서울특별시 은평구 연서로32길 3, 정원빌딩 1층 (불광동)",서울특별시 은평구 불광동 353-66 정원빌딩 1층,03349,2025-04-07,영업/정상
서울,행복약국,02-303-6637,"서울특별시 은평구 은평로 52-3 (신사동, 서일빌딩)",서울특별시 은평구 신사동 22-3,03384,2017-09-07,영업/정상
서울,망고약국,,"서울특별시 은평구 불광로 59, 1층 나-1호 (불광동)",서울특별시 은평구 불광동 276-32,03358,2024-01-25,영업/정상
서울,평화약국,02-6339-3944,서울특별시 은평구 불광로 8 (대조동),서울특별시 은평구 대조동 14-64,03397,2025-10-10,영업/정상
서울,이웃집약국,02-389-6772,"서울특별시 은평구 은평로9길 13, 103호 (응암동)",서울특별시 은평구 응암동 89-1 103호,03461,2022-11-18,영업/정상
서울,큰솔약국,02-383-8869,"서울특별시 은평구 연서로 12, 청암빌딩 (역촌동)",서울특별시 은평구 역촌동 44-29 청암빌딩,03409,2019-06-25,영업/정상
서울,2층종로약국,,"서울특별시 은평구 통일로 856, 메트로타워 2층 2101~2103호 (불광동)",서울특별시 은평구 불광동 311-13 메트로타워 2층 2101~2103호,03345,2021-09-13,영업/정상
서울,청춘약국,02-355-2877,"서울특별시 은평구 통일로 724, 1층 (불광동)",서울특별시 은평구 불광동 281-100 1층,03368,2022-09-26,영업/정상
서울,희래약국,,서울특별시 은평구 서오릉로18길 6-17 (갈현동),서울특별시 은평구 갈현동 529-35,03325,2013-06-07,영업/정상
서울,조은백화점약국,,서울특별시 은평구 응암로 201 (응암동),서울특별시 은평구 응암동 590-4,03484,2013-10-07,영업/정상
서울,셀메드이화약국,02-302-1783,서울특별시 은평구 응암로22길 22 (응암동),서울특별시 은평구 응암동 402-6,03468,2019-12-03,영업/정상
서울,365백화점온누리약국,02-388-8811,"서울특별시 은평구 연서로 257, 1층 (불광동)",서울특별시 은평구 불광동 314-34 1층,03345,2024-02-23,영업/정상
서울,왕약국,02-352-7533,서울특별시 은평구 은평로 137 (응암동),서울특별시 은평구 응암동 87-10,03460,2017-09-07,영업/정상
서울,참약사응암샘터약국,,"서울특별시 은평구 연서로 17, 1동 101호 (역촌동, 더-위일 이노 펠리체)",서울특별시 은평구 역촌동 85-1 더-위일 이노 펠리체 1동 101호,03421,2026-01-22,영업/정상
서울,이정약국,,서울특별시 은평구 갈현로33길 27 (갈현동),서울특별시 은평구 갈현동 255,03321,2004-06-15,영업/정상
서울,팜프라자약국,,"서울특별시 은평구 통일로 1050, 롯데몰 은평점 4층 (진관동)",서울특별시 은평구 진관동 63 롯데몰 은평점 4층,03306,2026-07-02,영업/정상
서울,불광다올약국,,"서울특별시 은평구 통일로 728, 1층 (불광동)",서울특별시 은평구 불광동 281-104 1층,03368,2024-10-21,영업/정상
서울,이화우리약국,02-303-1300,"서울특별시 은평구 은평로 4, 1층 (신사동)",서울특별시 은평구 신사동 29-196 1층,03450,2023-01-10,영업/정상
서울,온누리새소망약국,02-373-3210,"서울특별시 은평구 은평터널로 65 (수색동, 대림한숲타운아파트)",서울특별시 은평구 수색동 415-1 대림한숲타운아파트,03491,2021-05-03,영업/정상
서울,연신내영재약국,,"서울특별시 은평구 연서로 246, 타워크리닉 105호 (불광동)",서울특별시 은평구 불광동 308-10 타워크리닉 105호,03350,2020-10-16,영업/정상
서울,남대문약국,02-351-3668,서울특별시 은평구 통일로87길 19 (갈현동),서울특별시 은평구 갈현동 425-2,03329,2013-07-24,영업/정상
서울,진호메디칼약국,,"서울특별시 은평구 통일로 723, 1층 (대조동)",서울특별시 은평구 대조동 14-18 1층,03397,2026-01-02,영업/정상
서울,온누리우리약국,,"서울특별시 은평구 갈현로41길 10-1, 1층 (갈현동)",서울특별시 은평구 갈현동 422-24,03315,2020-01-17,영업/정상
서울,한솔약국,02-386-5917,서울특별시 은평구 갈현로 14(신사동),서울특별시 은평구 신사동 8-18,03423,2023-01-06,영업/정상
서울,웃음짓는약국,,"서울특별시 은평구 가좌로 330, 명남더블레스 지하3층 303호 (신사동)",서울특별시 은평구 신사동 19-162 명남더블레스,03437,2024-11-04,영업/정상
서울,은평동물약국,,서울특별시 은평구 은평로 197-2 (녹번동),서울특별시 은평구 녹번동 79-32,03384,2015-02-03,영업/정상
서울,첫우물 약국,,"서울특별시 은평구 진관2로 57-7, 252동 B01호 (진관동, 은평뉴타운 우물골)",서울특별시 은평구 진관동 81 은평뉴타운 우물골,03306,2025-12-22,영업/정상
서울,은평응암동물원약국,,"서울특별시 은평구 은평로 121, 1층 (응암동)",서울특별시 은평구 응암동 89-19,03461,2017-10-12,영업/정상
서울,이룸약국,02-355-0628,"서울특별시 은평구 서오릉로 145, 상원빌딩 1층 (구산동)",서울특별시 은평구 구산동 1-24 상원빌딩 1층,03412,2025-04-29,영업/정상
서울,은평마리약국,02-351-4668,"서울특별시 은평구 연서로 74, 보광빌딩 1층 (역촌동)",서울특별시 은평구 역촌동 22-1 보광빌딩,03402,2025-03-13,영업/정상
서울,성환약국,,서울특별시 은평구 진흥로1길 23 (역촌동),서울특별시 은평구 역촌동 37-1,03407,2021-03-22,영업/정상
서울,엘약국,02-6956-2258,"서울특별시 은평구 통일로 636, 은평 미드스퀘어 109호 (녹번동)",서울특별시 은평구 녹번동 19-121 은평 미드스퀘어 109호,03372,2021-01-19,영업/정상
서울,초록빛약국,,"서울특별시 은평구 수색로 322, DMCSK뷰 상가2동 B5층 107호 (수색동)",서울특별시 은평구 수색동 341-6 DMCSK뷰 상가2동 B5107호,03488,2023-11-21,영업/정상
서울,신세계약국,02-385-6537,"서울특별시 은평구 진흥로12길 3, 1층 (녹번동)",서울특별시 은평구 녹번동 131-49,03375,2016-01-11,영업/정상
서울,미도파약국,,"서울특별시 은평구 응암로 264, 서울빌딩 1층 (응암동)",서울특별시 은평구 응암동 427-38 서울빌딩,03466,2021-12-24,영업/정상
서울,서부새생명약국,02-385-3685,서울특별시 은평구 역말로 72 (역촌동),서울특별시 은평구 역촌동 19-53,03403,2019-12-09,영업/정상
서울,새봄약국,02-352-6384,서울특별시 은평구 은평로 5 (신사동),서울특별시 은평구 신사동 19-153,03437,2018-07-26,영업/정상
서울,뉴타운메디컬약국,02-357-0777,"서울특별시 은평구 진관3로 70 (진관동, 상림마을 상가 821동 115호)",서울특별시 은평구 진관동 20 상림마을 상가821동 115호,03302,2013-08-29,영업/정상
서울,신바오로약국,,"서울특별시 은평구 통일로 1030, 은평헤스티아 1층 111,112호 (진관동)","서울특별시 은평구 진관동 100 은평헤스티아 1층 111,112호",03311,2025-10-29,영업/정상
서울,홍은약국,,"서울특별시 서대문구 가좌로 65, 102호 (홍은동, 서강주상복합아파트)",서울특별시 서대문구 홍은동 404-1 서강주상복합아파트 102호,03663,2024-06-07,영업/정상
서울,은하약국,02-394-6357,"서울특별시 서대문구 통일로 463, 1층 (홍제동)",서울특별시 서대문구 홍제동 330-54 1층,03636,2022-08-18,영업/정상
서울,푸른온누리약국,,"서울특별시 서대문구 문화촌길 6, 승희빌딩 1층 (홍제동)",서울특별시 서대문구 홍제동 273-42 승희빌딩,03625,2020-11-09,영업/정상
서울,파크약국,02-372-3585,"서울특별시 서대문구 증가로 150, 상가동 B205호 (남가좌동, DMC센트럴아이파크)",서울특별시 서대문구 남가좌동 388 DMC센트럴아이파크,03670,2024-02-14,영업/정상
서울,대학약국,02-323-0111,서울특별시 서대문구 연세로11길 4 (창천동),서울특별시 서대문구 창천동 52-3,03788,2024-05-03,영업/정상
서울,튼튼약국,02-304-1179,"서울특별시 서대문구 수색로 100, 103동 1층 (북가좌동, DMC 래미안 e편한세상)",서울특별시 서대문구 북가좌동 481 DMC 래미안 e편한세상 103동,03709,2026-04-02,영업/정상
서울,튼튼약국,,"서울특별시 서대문구 수색로 100, 103동 1층 (북가좌동, DMC 래미안 e편한세상)",서울특별시 서대문구 북가좌동 481 DMC 래미안 e편한세상,03709,2026-03-09,영업/정상
서울,영천선약국,,서울특별시 서대문구 통일로 185-1 (영천동),서울특별시 서대문구 영천동 330,03734,2023-05-12,영업/정상
서울,홍제제일약국,,"서울특별시 서대문구 통일로 425, 1층 (홍제동)",서울특별시 서대문구 홍제동 165-2,03646,2026-06-08,영업/정상
서울,무악재약국,,"서울특별시 서대문구 통일로 339, 상가121동 B216호 (홍제동, 서대문푸르지오센트럴파크아파트)",서울특별시 서대문구 홍제동 478 서대문푸르지오센트럴파크아파트,03731,2026-04-22,영업/정상
서울,새서울약국,,"서울특별시 서대문구 통일로 441, 1, 3층 (홍제동)",서울특별시 서대문구 홍제동 173-29,03639,2026-04-29,영업/정상
서울,해든우리약국,,"서울특별시 서대문구 충정로 70, 웨스트게이트타워 2층 202호 (미근동)",서울특별시 서대문구 미근동 332 웨스트게이트타워,03738,2026-06-15,영업/정상
서울,건강약국,02-373-4439,서울특별시 서대문구 가재울로6길 53-61 (남가좌동),서울특별시 서대문구 남가좌동 346-2,03692,2025-03-20,영업/정상
서울,북가좌동물약국,,서울특별시 서대문구 증가로 241 (북가좌동),,03678,2013-05-15,영업/정상
서울,오늘약국,,"서울특별시 서대문구 신촌로 281, B동 1층 (북아현동)",서울특별시 서대문구 북아현동 126-13,03758,2025-06-18,영업/정상
서울,모범약국,02-372-9139,서울특별시 서대문구 증가로 129 (남가좌동),서울특별시 서대문구 남가좌동 345-3,03692,2020-09-04,영업/정상
서울,서대문약국,02-392-4932,"서울특별시 서대문구 통일로 177, 1층 (옥천동)",서울특별시 서대문구 옥천동 1,03734,2026-01-27,영업/정상
서울,바로주차약국,,"서울특별시 서대문구 성산로 488, 이혜련상담연구소 1층 (대신동)",서울특별시 서대문구 대신동 16-1 이혜련상담연구소,03765,2025-10-13,영업/정상
서울,이화매일약국,,"서울특별시 서대문구 독립문로14길 3, 107호 (냉천동)",서울특별시 서대문구 냉천동 261-2 107호,03746,2023-09-25,영업/정상
서울,백솔약국,02-309-9926,"서울특별시 서대문구 수색로 56, 성공타워1 6층 607-1호 (북가좌동)",서울특별시 서대문구 북가좌동 487 성공타워1,03791,2024-03-21,영업/정상
서울,명음약국,,"서울특별시 서대문구 신촌로35길 10, 117호 (북아현동, 이편한세상신촌)",서울특별시 서대문구 북아현동 1015 이편한세상신촌 117호,03772,2024-03-04,영업/정상
서울,나라약국,,"서울특별시 서대문구 가재울미래로 2, 별동상가 102호 (남가좌동, DMC파크뷰자이)",서울특별시 서대문구 남가좌동 385 DMC파크뷰자이,03711,2020-03-11,영업/정상
서울,하랑약국,02-363-4587,"서울특별시 서대문구 신촌로33길 16, 헤센스마트 더 센트럴 B01호 (북아현동)",서울특별시 서대문구 북아현동 154-6 헤센스마트 더 센트럴 B01호,03774,2024-02-21,영업/정상
서울,우리연세약국,02-577-1887,"서울특별시 서대문구 연희로 40, 1층 (연희동)",서울특별시 서대문구 연희동 353-104,03781,2024-03-13,영업/정상
서울,가좌진약국,,"서울특별시 서대문구 수색로 20, 1층 (남가좌동, 문화빌딩)",서울특별시 서대문구 남가좌동 102-24,03712,2016-05-13,영업/정상
서울,홍시약국,,"서울특별시 서대문구 통일로 468, 1층 (홍제동)",서울특별시 서대문구 홍제동 299-12,03628,2024-08-01,영업/정상
서울,에버그린약국,02-6052-5071,"서울특별시 서대문구 신촌역로 7, 신촌푸르지오시티 (대현동)",서울특별시 서대문구 대현동 104-5 신촌푸르지오시티,03780,2019-10-15,영업/정상
서울,독수리약국,,"서울특별시 서대문구 연세로 36, 독수리빌딩 1층 (창천동)",서울특별시 서대문구 창천동 31-4 독수리빌딩 1층,03776,2023-02-07,영업/정상
서울,홍제튼튼약국,,"서울특별시 서대문구 세무서길 8, 1층 2호 (홍제동)",서울특별시 서대문구 홍제동 174-2 조이빌딩1별관,03630,2024-03-13,영업/정상
서울,홍인약국,,서울특별시 서대문구 통일로34길 46 (홍제동),서울특별시 서대문구 홍제동 460,03633,2013-06-12,영업/정상
서울,참조은약국,02-396-3885,"서울특별시 서대문구 홍은중앙로8길 20, 1층 (홍은동)",서울특별시 서대문구 홍은동 9-128,03605,2022-10-25,영업/정상
서울,이화약국,,"서울특별시 서대문구 통일로 419-2, 1,2층 (홍제동)",서울특별시 서대문구 홍제동 158-50,03646,2020-11-06,영업/정상
서울,한빛약국,02-3216-5738,"서울특별시 서대문구 세검정로1길 93, 상가A동 1층 109호 (홍은동, 홍은동벽산아파트)",서울특별시 서대문구 홍은동 455 홍은동벽산아파트 상가A동 109호,03612,2025-05-07,영업/정상
서울,파랑새약국,02-393-3123,"서울특별시 서대문구 이화여대길 3, 1층 (대현동)",서울특별시 서대문구 대현동 40-5 1층,03766,2023-07-03,영업/정상
서울,신촌대로 약국,,"서울특별시 서대문구 신촌로 121, 아남오피스텔 1층 103호 (창천동)",서울특별시 서대문구 창천동 20-41 아남오피스텔,03780,2020-12-14,영업/정상
서울,행운약국,,"서울특별시 서대문구 증가로 138, 남가좌프라자 1층 102호 (남가좌동)",서울특별시 서대문구 남가좌동 344-32 남가좌프라자,03665,2023-08-01,영업/정상
서울,아현파란문약국,052-244-1221,"서울특별시 서대문구 신촌로35길 10, 지하b1층 b417호 (북아현동, e편한세상신촌 4단지)",서울특별시 서대문구 북아현동 1015 e편한세상신촌 4단지,03772,2019-05-23,영업/정상
서울,한미약국,,"서울특별시 서대문구 수색로 30, 지하1층, 1층 (남가좌동)",서울특별시 서대문구 남가좌동 291-40,03712,2023-07-24,영업/정상
서울,마루약국,,"서울특별시 서대문구 연희로 243, 1층 2호 (연희동)",서울특별시 서대문구 연희동 165-4,03660,2024-11-19,영업/정상
서울,이대행복한 약국,,"서울특별시 서대문구 이화여대길 42, 1층 (대현동)",서울특별시 서대문구 대현동 60-9 1층,03764,2022-01-27,영업/정상
서울,보건약국,,서울특별시 서대문구 통일로 435 (홍제동),서울특별시 서대문구 홍제동 172-30,03646,2017-09-22,영업/정상
서울,사랑약국,,"서울특별시 서대문구 연희로 262-29, 1층 (홍은동)",서울특별시 서대문구 홍은동 430-2,03653,2026-01-12,영업/정상
서울,홍제바른약국,,"서울특별시 서대문구 통일로 442, J여성병원TOWER 1층 101호 (홍제동)",서울특별시 서대문구 홍제동 251-4 J여성병원TOWER,03629,2025-05-02,영업/정상
서울,명문약국,02-332-5677,서울특별시 서대문구 연희로36길 10 (연희동),서울특별시 서대문구 연희동 165-14,03718,2013-06-03,영업/정상
서울,동백약국,02-6952-1701,"서울특별시 서대문구 증가로 145, 1층 103호 (남가좌동)",서울특별시 서대문구 남가좌동 350-1,03692,2024-11-20,영업/정상
