권역,펫샵명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
인천,퍼피월드,032-551-7896,"인천광역시 계양구 장제로 ****, 장기빌딩 *층 (장기동)",인천광역시 계양구 장기동 ***-* 장기빌딩,21007,2020-12-28,영업/정상
인천,자연동물병원,032-551-0975,"인천광역시 계양구 계양대로**번길 *, ***호 (작전동)",인천광역시 계양구 작전동 ***-* ***호,21120,2010-09-07,영업/정상
인천,베이비몽 강아지분양 인천청라점,032-561-9770,인천광역시 서해구 옥빛로*번안길 * (청라동),인천광역시 서해구 청라동 ***-**,22765,2018-06-07,영업/정상
인천,판다팜 서구신현점,032-572-9341,"인천광역시 서해구 가정로 ***, 서경 플러스 존 B**층 (신현동)",인천광역시 서해구 신현동 ***-* 서경 플러스 존,22778,2018-07-27,영업/정상
인천,우리동물병원,032-566-0075,"인천광역시 서해구 서곶로 ***, *층 (연희동)",인천광역시 서해구 연희동 ***-*,22722,2018-08-02,영업/정상
인천,헤르젠PH컷,032-577-0365,"인천광역시 서해구 고래울로 **, *층 (가좌동)",인천광역시 서해구 가좌동 ***-* *층,22813,2018-10-01,영업/정상
대전,투투펫,042-223-0922,대전광역시 중구 대흥로***번길 **(대흥동),대전광역시 중구 대흥동 *-*,34926,2022-06-29,영업/정상
대전,대전애견경매장,042-272-0454,대전광역시 중구 대흥로***번길 ** (대흥동),대전광역시 중구 대흥동 *-*,34926,2014-11-11,영업/정상
대전,데이즈,042-335-1139,대전광역시 중구 중앙로***번길 ** (은행동),대전광역시 중구 은행동 **-*,34923,2016-08-26,영업/정상
대전,하나로 플라워 수족관,042-581-2004,"대전광역시 중구 대둔산로***번길 **, *층 (안영동)",대전광역시 중구 안영동 *** *층,35084,2018-08-27,영업/정상
대전,강아지의 하루,042-581-2240,대전광역시 서구 정림동로*번길 ** (정림동),대전광역시 서구 정림동 ***,35396,2016-01-05,영업/정상
대전,도그웨이살롱,042-542-1799,"대전광역시 서구 관저북로**번길 **-** (관저동, 이솔하우스)",대전광역시 서구 관저동 ****,35360,2016-01-14,영업/정상
대전,하얀강아지,042-534-9393,"대전광역시 서구 갈마로 **, *층 (갈마동)",대전광역시 서구 갈마동 ***-**,35272,2019-02-07,영업/정상
대전,꽁냥꽁냥,070-4042-8433,"대전광역시 서구 관저남로**번길 **-**, ***호 (관저동)",대전광역시 서구 관저동 ****-*,35383,2021-11-25,영업/정상
대전,도미에르펫,042-488-0869,"대전광역시 서구 문정로***번길 **, ***호 (탄방동)",대전광역시 서구 탄방동 ***,35256,2025-07-30,영업/정상
대전,애니멀즈 강아지분양 고양이분양 대전점,042-824-8885,대전광역시 유성구 온천북로 **(봉명동),대전광역시 유성구 봉명동 ***-*,34185,2022-06-16,영업/정상
대전,송강애견,042-935-2929,대전광역시 유성구 구즉로 ** (송강동),대전광역시 유성구 송강동 **-*,34009,2008-05-02,영업/정상
대전,유성애견호텔,042-823-4274,대전광역시 유성구 유성대로***번길 **-** (장대동),대전광역시 유성구 장대동 ***-**,34136,2008-05-02,영업/정상
대전,해바라기 애견 퍼피하우스,042-825-8230,"대전광역시 유성구 유성대로 ***, *층 ***호 (장대동)",대전광역시 유성구 장대동 ***-*,34165,2011-11-02,영업/정상
대전,애견수족관,042-861-7778,대전광역시 유성구 은구비남로 ** (지족동),대전광역시 유성구 지족동 *** 열매마을 @ ***동 ***호,34085,2014-09-29,영업/정상
대전,강아지분양 더펫,1566-4944,대전광역시 유성구 온천동로 ** (봉명동),대전광역시 유성구 봉명동 ***-*,34185,2012-01-05,영업/정상
대전,프랜독(FRIENDOG),042-823-9959,대전광역시 유성구 유성대로***번길 * (장대동),대전광역시 유성구 장대동 ***-**,34173,2012-07-09,영업/정상
대전,서울아쿠아룸,042-541-0771,대전광역시 유성구 교촌로*번길 ** (교촌동),대전광역시 유성구 교촌동 ***-*,34225,2012-08-17,영업/정상
대전,서울아쿠아룸(홈플러스 유성점),042-841-2080,"대전광역시 유성구 한밭대로 *** (봉명동, 홈플러스 유성점)",대전광역시 유성구 봉명동 *** 홈플러스 유성점,34184,2014-09-29,영업/정상
대전,롯데마트 대덕점(한강아쿠아),042-930-2500,"대전광역시 유성구 테크노중앙로 ** (관평동, 롯데마트 대덕테크노밸리점)",대전광역시 유성구 관평동 *** 롯데마트 대덕테크노밸리점,34017,2012-09-03,영업/정상
대전,애니 멍,042-864-0959,대전광역시 유성구 전민로**번길 * (전민동),대전광역시 유성구 전민동 ***-*,34052,2015-05-01,영업/정상
대전,24시 대전동물의료센터,042-823-7559,"대전광역시 유성구 계룡로 ***, *층 (봉명동)",대전광역시 유성구 봉명동 ***-** *층,34187,2015-06-15,영업/정상
대전,센스펫(노은점),042-823-1682,대전광역시 유성구 노은동로 ** (노은동),대전광역시 유성구 노은동 ***,34091,2015-11-05,영업/정상
대전,멍멍이 집,042-545-8801,대전광역시 유성구 진잠로***번길 **-* (원내동),대전광역시 유성구 원내동 **-*,34227,2017-12-22,영업/정상
대전,서울아쿠아룸,042-541-0771,"대전광역시 유성구 유성대로 **-**, 롯데마트 서대전점 (원내동)",대전광역시 유성구 원내동 **-* 롯데마트 서대전점,34223,2018-01-26,영업/정상
대전,PETERRA,042-825-5602,"대전광역시 유성구 봉명서로 **-**, *층 (봉명동)",대전광역시 유성구 봉명동 ****-* *층,34190,2018-02-01,영업/정상
대전,똥싼강아지,042-823-9797,"대전광역시 유성구 대학로 **, *층 ***호 (봉명동)",대전광역시 유성구 봉명동 ***-*,34168,2026-03-20,영업/정상
대전,더펫(산타하우스),1566-4414,대전광역시 대덕구 계족로 *** (중리동),대전광역시 대덕구 중리동 ***-*,34422,2026-04-09,영업/정상
대전,카카오독,042-623-1203,대전광역시 대덕구 홍도로 *** (중리동),대전광역시 대덕구 중리동 ***-**,34428,2025-02-12,영업/정상
대전,우리애견,042-633-4748,대전광역시 대덕구 아리랑로***번길 *** (대화동),대전광역시 대덕구 읍내동 ***-**,,2008-06-27,영업/정상
대전,애견천국,042-931-8319,대전광역시 대덕구 신탄진로 *** (신탄진동),대전광역시 대덕구 신탄진동 ***-*,34311,2020-03-10,영업/정상
울산,꿀강아지,052-223-2721,울산광역시 남구 신복로**번길 ** (무거동),울산광역시 남구 무거동 ****-*,44603,2014-03-13,영업/정상
울산,멍 클레어,052-269-6678,울산광역시 남구 중앙로 *** (신정동),울산광역시 남구 신정동,44676,2016-02-01,영업/정상
울산,도그랜드,052-276-5500,"울산광역시 남구 삼산로 **-*, *층 (달동)",울산광역시 남구 달동 ***-*,44722,2021-09-02,영업/정상
울산,도그몬트 울산 강아지분양,052-265-2492,"울산광역시 남구 삼산로 ***, *층 (달동)",울산광역시 남구 달동 ***-*,44725,2026-06-09,영업/정상
울산,쿨펫,052-286-3567,"울산광역시 북구 신답로 **, 홈플러스 *층 (상안동)",울산광역시 북구 상안동 ***-*,44209,2018-07-03,영업/정상
울산,정철동물병원,052-287-0348,울산광역시 북구 진장**길 ** (진장동),울산광역시 북구 진장동 ***-*,44250,2018-09-17,영업/정상
울산,쿨펫동물병원 홈플러스북구점,052-227-8275,"울산광역시 북구 신답로 **, 홈플러스 (상안동)",울산광역시 북구 상안동 ***-* 홈플러스,44209,2024-08-07,영업/정상
울산,알프경매장,052-254-3310,"울산광역시 울주군 삼남면 중남로 **, *층",울산광역시 울주군 삼남면 가천리 **,44953,2018-01-26,영업/정상
경기,애견백화점,031-256-5090,경기도 수원시 팔달구 정조로 *** (장안동),경기도 수원시 팔달구 장안동 **-*,16252,2008-07-14,영업/정상
경기,펫독 강아지고양이분양 미용,031-698-6821,"경기도 수원시 권선구 세권로 ***, ***호 (세류동, 해피하임아파트)",경기도 수원시 권선구 세류동 ****-* 해피하임아파트 ***호,16579,2010-10-25,영업/정상
경기,(주)밀레펫 서수원점,031-485-5820,경기도 수원시 권선구 수인로 *** (구운동),경기도 수원시 권선구 구운동 ***,,2012-08-24,영업/정상
경기,(주)밀레펫 수원점,031-485-5820,"경기도 수원시 권선구 경수대로 ***, *층 (권선동)",경기도 수원시 권선구 권선동 ****,16585,2012-08-24,영업/정상
경기,쿨펫동물병원,031-237-1175,경기도 수원시 권선구 동수원로 *** (권선동),경기도 수원시 권선구 권선동 ****-* 롯데마트 권선점 *층,16553,2014-03-07,영업/정상
경기,수원강아지분양 고양이분양 아이러브독 말티즈말티푸미니비숑,031-204-2357,경기도 수원시 영통구 반달로 ** (영통동),경기도 수원시 영통구 영통동 ****-* *층,16705,2015-08-21,영업/정상
경기,펫츠랑,031-226-1515,"경기도 수원시 권선구 정조로 ***, *층 (세류동)",경기도 수원시 권선구 세류동 ***-*,16577,2016-10-14,영업/정상
경기,해피주 수원점,031-546-0980,"경기도 수원시 장안구 대평로**번길 **, 라이프스포츠 수원 ***,***(일부)호 (정자동)",경기도 수원시 장안구 정자동 ***-* 라이프스포츠 수원,16334,2019-11-22,영업/정상
경기,해피펫클럽,031-234-2001,"경기도 수원시 팔달구 중부대로**번길 **, *,*층 (인계동)",경기도 수원시 팔달구 인계동 ***-**,16470,2020-01-02,영업/정상
경기,수원시바견,031-303-9525,경기도 수원시 팔달구 정조로***번길 ** (매교동),경기도 수원시 팔달구 매교동 **-*,16465,2021-07-15,영업/정상
경기,아가마미 고양이카페,031-203-4075,"경기도 수원시 영통구 청명남로 **, 거성빌딩 *층 ***호 (영통동)",경기도 수원시 영통구 영통동 ****-** 거성빌딩 ***호,16705,2023-03-10,영업/정상
경기,아마존,031-714-5530,"경기도 성남시 분당구 금곡로 ***, ***호 (금곡동)",경기도 성남시 분당구 금곡동 ***,13617,2014-07-22,영업/정상
경기,우정앤독스,070-4202-7788,경기도 성남시 분당구 발이봉북로**번길 * (수내동),경기도 성남시 분당구 수내동 ***-*,13601,2014-11-26,영업/정상
경기,몽땅 펫샾,070-5035-0760,경기도 성남시 수정구 수정남로***번길 * (산성동),경기도 성남시 수정구 산성동 ***,13123,2015-02-12,영업/정상
경기,비포유,031-715-2298,"경기도 성남시 분당구 성남대로 ***, ***호 (정자동, 시그마타워)",경기도 성남시 분당구 정자동 **-*,13558,2015-05-01,영업/정상
경기,멍스터,8016-5359,경기도 성남시 분당구 운중로***번길 *-* (판교동),경기도 성남시 분당구 판교동 ***-*,13477,2015-09-23,영업/정상
경기,해피애견타운 분당판교점,031-713-3210,경기도 성남시 분당구 백현로***번길 *-* (정자동),경기도 성남시 분당구 정자동 **-**,13609,2015-10-12,영업/정상
경기,마쵸,031-723-9567,"경기도 성남시 중원구 광명로***번길 **, *층 (성남동)",경기도 성남시 중원구 성남동 ****,13362,2015-12-23,영업/정상
경기,도그스101,031-701-7942,경기도 성남시 분당구 안양판교로****번길 ** (백현동),,13539,2016-09-02,영업/정상
경기,펫 파라다이스,070-8840-8182,"경기도 성남시 분당구 백현로 *** (정자동, 정자I PARK)",경기도 성남시 분당구 정자동 **,13596,2016-12-13,영업/정상
경기,(주)펫꼬뺑이,02-6457-8000,경기도 성남시 수정구 오야남로**번길 **-* (오야동),,13100,2017-09-06,영업/정상
경기,한빛,070-8888-9830,"경기도 성남시 수정구 시민로 ***, ***호 (신흥동)",경기도 성남시 수정구 신흥동 ****,13347,2017-09-11,영업/정상
경기,러빈펫(lovin pet),070-7756-2986,"경기도 성남시 분당구 운중로***번길 **-*, *층 (판교동)",경기도 성남시 분당구 판교동 ***-*,13477,2018-01-31,영업/정상
경기,행복한강아지,031-755-8384,"경기도 성남시 수정구 탄리로**번길 *, *층 (태평동)",경기도 성남시 수정구 태평동 ****-* *층,13288,2018-06-25,영업/정상
경기,서울동물병원,031-733-1119,경기도 성남시 중원구 희망로 *** (금광동),경기도 성남시 중원구 금광동 *,13180,2018-07-30,영업/정상
경기,퍼피블러썸,070-4119-3355,"경기도 성남시 분당구 판교역로**번길 **, *층 (백현동)",경기도 성남시 분당구 백현동 ***-*,13536,2019-04-12,영업/정상
경기,중앙동물병원,031-755-9429,"경기도 성남시 수정구 수정로 ***, *층 (태평동)",경기도 성남시 수정구 태평동 ****,13305,2019-08-20,영업/정상
경기,바우스토리,031-756-5882,"경기도 성남시 수정구 위례서일로*길 *-**, *층 (창곡동)",경기도 성남시 수정구 창곡동 ***-**,13647,2019-09-17,영업/정상
경기,아인츠독 강아지애견분양 성남위례본점,031-757-4885,"경기도 성남시 수정구 위례서일로*길 *-**, *층 ***호 (창곡동)",경기도 성남시 수정구 창곡동 ***-* ***호,13647,2019-12-26,영업/정상
경기,반하다펫,031-713-4552,"경기도 성남시 분당구 불곡로 *, 리더스프라자 *층 ***호 (정자동)",경기도 성남시 분당구 정자동 ***-* 리더스프라자,13604,2020-07-02,영업/정상
경기,플란다스의 개,031-718-4552,"경기도 성남시 분당구 불곡로 *, ***호 (정자동,리더스프라자)",경기도 성남시 분당구 정자동 ***-* 리더스프라자 ***호,,2010-09-09,영업/정상
경기,펫다방,070-4632-3239,"경기도 성남시 수정구 시민로 ***, *층 (신흥동)",경기도 성남시 수정구 신흥동 ****,13352,2025-09-19,영업/정상
경기,마이 프렌즈,8017-7708,경기도 성남시 분당구 판교역로**번길 **-* (백현동),경기도 성남시 분당구 백현동 ***-*,,2011-10-26,영업/정상
경기,프라임 도그,070-8639-2098,경기도 성남시 분당구 동판교로**번길 **-* (백현동),경기도 성남시 분당구 백현동 ***-*,,2012-01-12,영업/정상
경기,이리온동물병원 아브뉴프랑 판교점,031-8017-6125,"경기도 성남시 분당구 동판교로***번길 ** (삼평동, 판교 호반 써밋 플레이스)",경기도 성남시 분당구 삼평동 ***,13525,2013-03-13,영업/정상
경기,사랑해줄개,031-713-1366,"경기도 성남시 분당구 내정로**번길 *-**, ***호 (정자동, 금산파킹프라자)",경기도 성남시 분당구 정자동 *** 금산파킹프라자 ***호,13612,2013-03-24,영업/정상
경기,달려라 바우,070-4643-1302,"경기도 성남시 분당구 분당로***번길 **, ***호 (서현동, 효자촌 분산상가 )",경기도 성남시 분당구 서현동 ***,13586,2013-04-12,영업/정상
경기,젠동물병원,031-752-0075,"경기도 성남시 분당구 양현로 ***, *층 (야탑동)",경기도 성남시 분당구 야탑동 ***-*,13501,2013-11-11,영업/정상
경기,꽃강아지,031-701-2770,"경기도 성남시 분당구 양현로**번길 *, ***호 (이매동)",경기도 성남시 분당구 이매동 ***-*,13568,2014-04-08,영업/정상
경기,베스트 의정부 애견 미용학원,031-821-2066,경기도 의정부시 태평로 ** (의정부동),,11697,2016-01-18,영업/정상
경기,데일리독 의정부강아지분양 애견분양,031-878-6319,"경기도 의정부시 시민로 **, 센트럴타워 *층 ***,***,***,***호 (의정부동)",경기도 의정부시 의정부동 *** 센트럴타워,11651,2019-03-26,영업/정상
경기,펫캐슬 의정부 강아지분양 고양이분양 애견샵,031-846-8255,경기도 의정부시 호국로 ****(의정부동),경기도 의정부시 의정부동 ***-*,11692,2021-10-28,영업/정상
경기,베리독 강아지 고양이 의정부점,031-848-2230,"경기도 의정부시 시민로***번길 **, *층 (의정부동)",경기도 의정부시 의정부동 ***-*,11695,2022-09-06,영업/정상
경기,의정부 강아지분양 고양이분양 애견분양 펫하임 의정부본점,031-843-4200,"경기도 의정부시 행복로 **, *, *층 (의정부동)","경기도 의정부시 의정부동 ***-** *, *층",11692,2025-06-10,영업/정상
경기,안양애견,031-448-9339,경기도 안양시 만안구 안양로***번길 * (안양동),경기도 안양시 만안구 안양동 ***-**,13991,2008-09-03,영업/정상
경기,럭셔리애견사랑,031-444-0724,경기도 안양시 만안구 안양로 *** (안양동),경기도 안양시 만안구 안양동 ***-***,13991,2011-06-21,영업/정상
경기,이즈펫 강아지분양 고양이분양 본점,031-458-8282,"경기도 안양시 만안구 안양로 ***, *층 (안양동)",경기도 안양시 만안구 안양동 ***-**,13988,2011-11-25,영업/정상
경기,스타독,031-465-3188,"경기도 안양시 만안구 만안로 ***, *층 (안양동)",경기도 안양시 만안구 안양동 ***-* *층,13992,2013-11-14,영업/정상
경기,베베캣 고양이,031-387-2080,"경기도 안양시 동안구 관악대로 ***-*, *층 (관양동)",경기도 안양시 동안구 관양동 ****-** *층,13937,2017-06-23,영업/정상
경기,웰니스(평촌),031-382-0011,"경기도 안양시 동안구 시민대로 ***, 이마트평촌점 지하*층 (관양동)",경기도 안양시 동안구 관양동 **** 이마트평촌점,14066,2018-03-20,영업/정상
경기,힐링주,031-340-4411,"경기도 안양시 동안구 시민대로***번길 *, W에이스타워 ***호, ***호 (관양동)",경기도 안양시 동안구 관양동 ****-* W에이스타워,14055,2020-01-28,영업/정상
경기,평촌동물병원,031-384-9505,"경기도 안양시 동안구 평촌대로 ***, 평촌트윈마트 ***호 일부, ***호 일부호 (평촌동)","경기도 안양시 동안구 평촌동 ***-* 평촌트윈마트 ***호 일부, ***호 일부호",14103,2025-05-30,영업/정상
경기,미니펫 강아지분양 고양이분양 부천점,032-326-8990,"경기도 부천시 원미구 길주로 ***, ***호 (중동, 에스티마오피스텔)",,14537,2015-11-09,영업/정상
경기,예쁘개,032-671-0097,"경기도 부천시 오정구 역곡로***번길 **, *층 (고강동)",경기도 부천시 오정구 고강동 ***-*,14407,2023-12-04,영업/정상
경기,로얄수족관,032-718-1052,,경기도 부천시 원미구 중동 ****,,2012-10-24,영업/정상
경기,가가동물원,02-2615-1021,경기도 광명시 아방리*길 ** (노온사동),경기도 광명시 노온사동 ***-*,14335,2012-08-03,영업/정상
경기,광명 꽃 수족관,02-2625-6004,"경기도 광명시 오리로 ***, 크로앙스 지하*층 (광명동)",경기도 광명시 광명동 ***-** 크로앙스,14220,2012-08-29,영업/정상
경기,데코스,02-2067-8955,"경기도 광명시 오리로 ***, 크로앙스 지하*층 (광명동)",경기도 광명시 광명동 ***-** 크로앙스,14220,2012-08-29,영업/정상
경기,내품안의반려견광명점,070-7809-7771,"경기도 광명시 금하로 ***, 비앤팰리스 *층 ***호 (소하동)",경기도 광명시 소하동 **-**,14314,2022-09-23,영업/정상
경기,로얄 수족관,02-6918-1234,"경기도 광명시 소하로 **, 이마트 소하점 *층 (소하동)",경기도 광명시 소하동 ****-*,14316,2023-08-16,영업/정상
경기,주식회사 우연컴퍼니,02-2038-8602,"경기도 광명시 오리로 ***, 창업지원센터 ***호 (소하동)",경기도 광명시 소하동 ****-* 창업지원센터 ***호,14327,2024-01-16,영업/정상
경기,마루네 애견사랑,031-664-1010,경기도 평택시 송탄로 *** (서정동),경기도 평택시 서정동,17777,2015-06-17,영업/정상
경기,펫 프렌즈,031-668-7955,경기도 평택시 송탄로 *** (지산동),경기도 평택시 지산동 ***-**,17756,2015-08-24,영업/정상
경기,작은동물원,031-651-8979,경기도 평택시 평택로 ** (평택동),경기도 평택시 평택동 **-**,,2008-07-10,영업/정상
경기,(주)밀레펫(이마트평택점),031-371-1052,경기도 평택시 영신로 ** (동삭동),경기도 평택시 지제동 **,,2012-08-16,영업/정상
경기,야옹아 멍멍해봐,031-668-3330,경기도 평택시 은실고가길 *** (세교동),경기도 평택시 세교동 ***,17825,2014-04-04,영업/정상
경기,롯데마트 동두천점(한강아쿠아),031-527-4244,경기도 동두천시 평화로****번길 ** (송내동),경기도 동두천시 송내동 ***,11355,2012-09-03,영업/정상
경기,현대애견,031-865-5393,"경기도 동두천시 큰시장로 **, 고려빌딩 (생연동)",경기도 동두천시 생연동 ***-* 고려빌딩,11333,2017-12-15,영업/정상
경기,아이러브퍼피,031-866-9877,"경기도 동두천시 강변로 ***, 송내아이파크상가 ***호 (송내동)",경기도 동두천시 송내동 ***-* 송내아이파크상가,11353,2020-06-08,영업/정상
경기,웰니스동물병원,031-414-1275,"경기도 안산시 상록구 항가울로 ***, 롯데마트 *층 (성포동)",경기도 안산시 상록구 성포동 *** 롯데마트,15299,2024-07-03,영업/정상
경기,주식회사 와글,031-481-8599,"경기도 안산시 단원구 광덕*로 ***, *층 (고잔동)",경기도 안산시 단원구 고잔동 ***-*,15465,2025-01-20,영업/정상
경기,허브애견,031-414-8885,경기도 안산시 단원구 선부로 *** (와동),경기도 안산시 단원구 와동 ***-*,15253,2009-08-12,영업/정상
경기,(주) 가나펫,031-402-4060,"경기도 안산시 단원구 중앙대로 ***, *층 (고잔동, 롯데프라자)",경기도 안산시 단원구 고잔동 ***-* 롯데프라자 *층,15360,2009-12-31,영업/정상
경기,(주)밀레펫(이마트고잔점),031-485-5820,경기도 안산시 단원구 원포공원*로 ** (초지동),경기도 안산시 단원구 초지동 ***-*,,2012-08-13,영업/정상
경기,한강아쿠아 롯데마트 안산점,031-572-7754,"경기도 안산시 상록구 충장로 ***, 롯데마트 (성포동)",경기도 안산시 상록구 성포동 *** 주유소,15299,2012-08-14,영업/정상
경기,해피애견,031-419-3377,"경기도 안산시 상록구 샘골로 ***, ***호 (본오동)",경기도 안산시 상록구 본오동 ***-* ***호,15541,2014-07-24,영업/정상
경기,컴페니언펫,070-4202-0890,"경기도 안산시 상록구 광덕*로 ***, ***호 (이동)",경기도 안산시 상록구 이동 ***,15489,2016-06-22,영업/정상
경기,안산 요미독앤캣 강아지분양 고양이분양,031-403-0509,"경기도 안산시 상록구 석호로 **, 지승빌딩 *층 (이동)",경기도 안산시 상록구 이동 ***-* 지승빌딩,15496,2018-01-17,영업/정상
경기,(주)펫콤,031-8042-2888,"경기도 안산시 단원구 엠티브이*로 ***, 동신엔지니어링 (목내동)",경기도 안산시 단원구 목내동 ***-* 동신엔지니어링,15658,2020-02-20,영업/정상
경기,화이트 버블,02-381-3327,"경기도 고양시 덕양구 삼원로*길 **, B층 ***호 (삼송동)",경기도 고양시 덕양구 삼송동 ***-* B층 ***호,10550,2016-09-02,영업/정상
경기,미뇽 캣,031-814-7749,경기도 고양시 일산동구 무궁화로***번길 ** (정발산동),경기도 고양시 일산동구 정발산동 ****-*,10358,2017-03-29,영업/정상
경기,바비펫샵,031-979-9798,"경기도 고양시 덕양구 서정마을로 *, ***호 (행신동, 행신프라자)",경기도 고양시 덕양구 행신동 **** ***호,10486,2017-07-05,영업/정상
경기,일산강아지분양고양이분양 도그마루,1566-8713,"경기도 고양시 일산동구 정발산로**번길 **, 라이저 오피스텔 *층 ***,***,***호 (장항동)",경기도 고양시 일산동구 장항동 *** 라이저 오피스텔,10403,2019-07-30,영업/정상
경기,골든햄스터분양 탬펫,02-3158-2491,"경기도 고양시 덕양구 꽃마을로 *, 고양향동 퍼스트타워 ***호 (향동동)",경기도 고양시 덕양구 향동동 *** 고양향동 퍼스트타워 ***호,10546,2021-05-14,영업/정상
경기,동물의왕국(신원당동물병원 부속),031-963-0075,"경기도 고양시 덕양구 호국로***번길 **, 덕산빌딩 *층 (성사동)",경기도 고양시 덕양구 성사동 ***-* 덕산빌딩,10464,2024-05-09,영업/정상
경기,스틸블루 애견샵,031-919-8910,,경기도 고양시 일산서구 대화동 **** 하나로프라자 ***호,,2009-05-25,영업/정상
경기,한강아쿠아 (롯데마트 화정점),031-527-4244,경기도 고양시 덕양구 화중로 ** (화정동),경기도 고양시 덕양구 화정동 ***,,2012-08-29,영업/정상
경기,아쿠아 오리지널-롯데마트 구리점,031-711-7785,경기도 구리시 동구릉로***번길 ** (인창동),경기도 구리시 인창동 ***,,2012-11-06,영업/정상
경기,댕댕러브펫,031-557-6767,경기도 구리시 장자대로**번길 ** (수택동),경기도 구리시 수택동 ***-* 새롬프라자**차 ***호,11948,2014-09-03,영업/정상
경기,스타트독 구리점,031-555-8666,"경기도 구리시 체육관로 ***, *층 (교문동)",경기도 구리시 교문동 ***-**,11925,2016-05-04,영업/정상
경기,사랑해줄개,031-527-7077,"경기도 남양주시 두물로**번길 **, *층 (별내동)",경기도 남양주시 별내동 ***-*,12105,2026-07-01,영업/정상
경기,(주)밀레펫,031-590-1234,"경기도 남양주시 늘을*로 **, 남양주 호평이마트 (호평동)",경기도 남양주시 호평동 *** 남양주 호평이마트,12149,2012-08-27,영업/정상
경기,롯데마트 덕소점,031-579-7700,경기도 남양주시 와부읍 월문천로 ** (롯데마트),경기도 남양주시 와부읍 덕소리 ***-* 롯데마트,,2012-08-28,영업/정상
경기,한강아쿠아 롯데마트 마석점,031-527-4244,경기도 남양주시 화도읍 경춘로 **** (롯데마트 *층),경기도 남양주시 화도읍 마석우리 ***-** 롯데마트 *층,12181,2012-08-28,영업/정상
경기,로얄수족관,031-550-1234,경기도 남양주시 순화궁로 *** (별내동),경기도 남양주시 별내동 ***,12113,2013-08-07,영업/정상
경기,러블리 하우스,031-574-5899,"경기도 남양주시 별내중앙로 ** (별내동, 동익미라벨 **-*)",경기도 남양주시 별내동 ****,12111,2013-10-25,영업/정상
경기,나라애견,031-521-3888,경기도 남양주시 와부읍 수레로 **,경기도 남양주시 와부읍 덕소리 ***-**,12209,2018-10-04,영업/정상
경기,맘스펫 다산애견미용 호텔 분양,031-552-7978,"경기도 남양주시 다산순환로 ***, 다산 아이파크 상가 ***호 (다산동)",경기도 남양주시 다산동 **** 다산 아이파크 상가,12285,2022-06-30,영업/정상
경기,(주)밀레펫,031-369-7052,경기도 오산시 경기대로 *** (원동),경기도 오산시 원동 ***-*,,2012-09-03,영업/정상
경기,베스트피쉬 수족관,031-378-7885,경기도 오산시 대원로**번길 ** (오산동),경기도 오산시 오산동 ***-**,,2012-10-08,영업/정상
경기,경기동물메디컬센터,031-375-8875,"경기도 오산시 운천로 *, *층 (원동, 경기동물메디컬센터)",경기도 오산시 원동 ***-*,18140,2014-07-18,영업/정상
경기,개꿈꾸는 고양이,031-378-0907,경기도 오산시 궐리사로**번길 ** (궐동),경기도 오산시 궐동 ***-*,18120,2014-11-04,영업/정상
경기,도그매니져,031-376-8255,"경기도 오산시 여계산로 ** (금암동, 휴먼시아 데시앙APT 단지내상가 ***호)",경기도 오산시 금암동 *** 휴먼시아 데시앙APT 단지내상가 ***호,18109,2015-01-16,영업/정상
경기,러블리캣,031-373-8197,경기도 오산시 청학로 ***-* (궐동),경기도 오산시 궐동 ***-*,18118,2016-10-19,영업/정상
경기,퍼피앤유,031-374-7007,경기도 오산시 경기대로 *** (원동),경기도 오산시 원동 ***-*,18143,2018-08-10,영업/정상
경기,연성애견백화점,031-317-6885,"경기도 시흥시 장곡로**번길 **, ***동 ***호 (장곡동)",경기도 시흥시 장곡동 ***-* ***동 ***호,15002,2011-05-16,영업/정상
경기,정왕동 애견용품 창고형 할인매장(비제이코리아),031-520-0289,"경기도 시흥시 오동마을로*번길 *, ***호 (정왕동)",경기도 시흥시 정왕동 ****-* ***호,15049,2014-09-17,영업/정상
경기,(주)밀레펫,031-485-5820,"경기도 시흥시 거북섬북로 **, 아쿠아펫랜드 C동 *층 ***호 (정왕동)",경기도 시흥시 정왕동 **** 아쿠아펫랜드,15119,2023-08-04,영업/정상
경기,비타민 동물병원,031-432-9119,"경기도 시흥시 배곧*로 **-**, 광장프라자 *층 ***호 (배곧동)",경기도 시흥시 배곧동 *** 광장프라자,15010,2024-04-01,영업/정상
경기,컨트리애견의집,031-394-0514,"경기도 군포시 번영로 ***, *층 *호 (산본동, 유화프라자빌딩)",경기도 군포시 산본동 ****-* 유화프라자 *층 *호,15865,2008-07-11,영업/정상
경기,프로펫 애견샵,031-393-7079,"경기도 군포시 번영로 ***, *층 ***호 (금정동, 거성프라자)",경기도 군포시 금정동 ***-** 거성프라자 ***호,15828,2011-04-26,영업/정상
경기,펫가든 동물병원,031-422-4475,경기도 의왕시 계원대학로 * (내손동),경기도 의왕시 내손동 ***,,2013-06-24,영업/정상
경기,밀크독 켄넬 앤 카페 강아지분양 하남미사점,031-792-5956,"경기도 하남시 미사강변중앙로 ***, *층 ***호 (망월동)",경기도 하남시 망월동 ****-*,12913,2019-06-19,영업/정상
경기,멍냥이 곳간,031-793-6359,"경기도 하남시 신장동로 **, ***호 (신장동)",경기도 하남시 신장동 ***-* ***호,12948,2022-08-16,영업/정상
